ZoneID	Zone	Number	IndexName_1	SpokenName_1	Speaker_1	SpeakerID_1	Start_1	End_1	Duration_1	IndexName_2	SpokenName_2	Speaker_2	SpeakerID_2	Start_2	End_2	IndexName_3	SpokenName_3	Speaker_3	SpeakerID_3	Start_3	End_3	CommonName	UnspokenName	ExtendedName	VariantName	MisspelledName	Note_speech	Note_place	SeeType	See	See Text	SeeZoneID_1	SeeZone_1	SeeName_1	SeeNotes_1	SeeZoneID_2	SeeZone_2	SeeName_2	SeeNotes_2	SeeZone_3	SeeName_3	SeeNotes_3	SeeZone_4	SeeName_4	SeeNotes_4	Kind_1	Super_1	Kind_2	Super_2	Kind_3	Super_3	Kind_4	Super_4	Kind_5	Super_5
5	Kāpiti Coast	31	Wharemauku	Wharemauku	Te Aputa ki Wairua Kauri	114	94.12	95.36	1.24																																					stream									
5	Kāpiti Coast	32	Wī Parata	Wī Parata	Te Aputa ki Wairua Kauri	114	96.47	97.42	0.95																																					reserve									
6	Ōtaki	0	Intro	Zone 6: Ōtaki	Hugh Young	38	1.72	3.39	1.67																																					intro									
6	Ōtaki	1	Ārete	Ārete	Matenga Baker	69	5.33	6.6	1.27																																					peak									
6	Ōtaki	2	Aokaparangi	Aokaparangi	Matenga Baker	69	7.19	8.27	1.08	Te Aokaparangi	Te Aokaparangi	Matenga Baker	69	8.94	10.71									Te Aokaparangi																						mountain									
6	Ōtaki	3	Hautere	Hautere	Matenga Baker	69	12.02	12.82	0.80																																					crossing									
6	Ōtaki	4	Hine-nui-o-te-Ao-Katoa	Hine-nui-o-te-Ao-Katoa	Matenga Baker	69	14.37	16.27	1.90																																					meeting house									
6	Ōtaki	5	Kapu-manawa-whiti	Kapu-manawa-whiti	Matenga Baker	69	17.49	19.53	2.04																																					meeting house									
6	Ōtaki	6	Katihīkū	Katihīkū	Matenga Baker	69	21.71	22.77	1.06																																					marae	1								
6	Ōtaki	7	Kikopiri	Kikopiri	Matenga Baker	69	24.08	24.99	0.91																																					marae	1	meeting house	1						
6	Ōtaki	8	Kūkū	Kūkū	Matenga Baker	69	26.77	27.64	0.87																																					locality									
6	Ōtaki	9	Manakau	Manakau	Matenga Baker	69	28.89	29.7	0.81																																					town									
6	Ōtaki	10	Manawatū-Kūkū-Tauākī	Manawatū-Kūkū-Tauākī	Matenga Baker	69	31.01	34.15	3.14																																					region									
6	Ōtaki	11	Muhunoa	Muhunoa	Matenga Baker	69	35.88	36.68	0.80																																					locality									
6	Ōtaki	12	Ngā Paritaihinu	Ngā Paritaihinu	Matenga Baker	69	38.29	39.93	1.64																																					dining hall	5								
6	Ōtaki	13	Ngātokowaru	Ngātokowaru	Matenga Baker	69	40.49	42.08	1.59																																					meeting house		locality							
6	Ōtaki	14	Ngātōtara	Ngātōtara	Matenga Baker	69	43.03	44.06	1.03																																					lake									
6	Ōtaki	15	Ōhākī	Ōhākī	Matenga Baker	69	45.66	46.77	1.11																																					memorial house (convent)									
6	Ōtaki	16	Ōhau	Ōhau	Matenga Baker	69	48.18	48.9	0.72																																					town		river							
6	Ōtaki	17	Ōtaki	Ōtaki	Matenga Baker	69	50.22	51.1	0.88																																					town		river		beach					
6	Ōtaki	18	Papaitonga	Papaitonga	Matenga Baker	69	51.95	53.24	1.29																																					lake									
6	Ōtaki	19	Pou-ō-Tainui	Pou-ō-Tainui	Matenga Baker	69	55.29	56.85	1.56																																					meeting house									
6	Ōtaki	20	Pukehou	Pukehou	Matenga Baker	69	58.03	58.88	0.85																																					hill									
6	Ōtaki	21	Pukekaraka	Pukekaraka	Matenga Baker	69	60.06	61.53	1.47																																					locality									
6	Ōtaki	22	Rangiatea	Rangiatea	Matenga Baker	69	62.77	64.09	1.32																																					church									
6	Ōtaki	23	Raukawa	Raukawa	Matenga Baker	69	64.48	65.72	1.24																																					meeting house	2	marae	2						
6	Ōtaki	24	Ringawhati	Ringawhati	Matenga Baker	69	66.52	67.51	0.99																																					locality									
6	Ōtaki	25	Tamatehura	Tamatehura	Matenga Baker	69	68.23	69.19	0.96																																					meeting house									
6	Ōtaki	26	Tararua	Tararua	Matenga Baker	69	70.18	70.97	0.79																																					range		forest park							
6	Ōtaki	27	Te Horo	Te Horo	Matenga Baker	69	72.08	72.75	0.67	Hau-te-Horo	Hau-te-Horo	Matenga Baker	69	73.65	74.56									Hau-te-Horo																						town		beach							
6	Ōtaki	28	Te Wānanga ō Raukawa	Te Wānanga ō Raukawa	Matenga Baker	69	76.23	78	1.77																																					university									
6	Ōtaki	29	Tūkōrehe	Tūkōrehe	Matenga Baker	69	79.64	80.71	1.07																																					marae	5	meeting house	5						
6	Ōtaki	30	Waihoanga	Waihoanga	Matenga Baker	69	81.89	83.04	1.15																																					locality									
6	Ōtaki	31	Waikawa	Waikawa	Matenga Baker	69	83.89	84.92	1.03																																					river		beach							
6	Ōtaki	32	Waiorongomai	Waiorongomai	Matenga Baker	69	85.82	87.09	1.27																																					lagoon									
6	Ōtaki	33	Waitohu	Waitohu	Matenga Baker	69	87.54	88.75	1.21																																					locality									
6	Ōtaki	34	Wehiwehi	Wehiwehi	Matenga Baker	69	89.31	90.44	1.13																																					marae	3	meeting house	3						
7	Levin	0	Intro	Zone 7: Levin	Hugh Young	38	1.43	2.91	1.48																																					intro									
7	Levin	1	Hōkio	Hōkio	Tamihana Tukapua	107	5.13	5.79	0.66																																					stream		locality							
7	Levin	2	Horowhenua	Horowhenua	Tamihana Tukapua	107	7.67	8.56	0.89																																					lake		region							
7	Levin	3	Kawiu	Kawiu	Tamihana Tukapua	107	10.81	11.42	0.61																																					marae	1								
7	Levin	4	Kohitere	Kohitere	Tamihana Tukapua	107	13.57	14.4	0.83																																					suburb		training centre							
7	Levin	5	Kohu-Tūroa	Kohu-Tūroa	Tamihana Tukapua	107	16.42	17.59	1.17																																					marae	2								
7	Levin	6	Moutere	Moutere	Tamihana Tukapua	107	19.22	19.87	0.65																																					hill		golf course							
7	Levin	7	Muaupoko	Muaupoko	Tamihana Tukapua	107	20.73	21.79	1.06																																					park									
7	Levin	8	Pārīri	Pārīri	Tamihana Tukapua	107	23.11	24.18	1.07																																					meeting house	2								
7	Levin	9	Taitoko	Taitoko	Tamihana Tukapua	107	26.13	27.03	0.90																																					school									
7	Levin	10	Tararua	Tararua	Tamihana Tukapua	107	28.82	29.55	0.73																																					range									
7	Levin	11	Te Horahanga Pai	Te Horahanga Pai	Tamihana Tukapua	107	31.34	32.56	1.22																																					chapel									
7	Levin	12	Te Huia Raukura	Te Huia Raukura	Tamihana Tukapua	107	34.29	35.52	1.23																																					meeting house	1								
7	Levin	13	Te Takeretanga-o-Punahau	Te Takeretanga-O-Punahau	Tamihana Tukapua	107	37.37	39.14	1.77																																					kohanga reo									
7	Levin	14	Waiōpehu	Waiōpehu	Tamihana Tukapua	107	40.21	41.15	0.94																																					college									
7	Levin	15	Waitārere	Waitārere	Tamihana Tukapua	107	42.96	43.89	0.93																																					beach									
7	Levin	16	Weraroa	Weraroa	Tamihana Tukapua	107	45.16	45.75	0.59																																					suburb									
8	Foxton	0	Intro	Zone 8: Foxton	Hugh Young	38	2.01	2.65	0.64																																					intro									
8	Foxton	1	Hīmatangi	Hīmatangi	Ngarongo Nicholson	80	5.58	6.4	0.82																																					beach		locality							
8	Foxton	2	Hinekahukura	Hinekahukura	Ngarongo Nicholson	80	8.13	9.2	1.07	Hinekēkehu	Hinekēkehu	Ngarongo Nicholson	80	10.63	11.74										Hinekēkehu																					dining hall	6								
8	Foxton	3	Hinewaha	Hinewaha	Ngarongo Nicholson	80	13.54	14.3	0.76																																					dining hall	7								
8	Foxton	4	Huia	Huia	Ngarongo Nicholson	80	16.09	16.68	0.59																																					marae	1	meeting house	1						
8	Foxton	5	Ihākara	Ihākara	Ngarongo Nicholson	80	18.55	19.42	0.87																																					locality									
8	Foxton	6	Kaitāwhara	Kaitāwhara	Ngarongo Nicholson	80	20.73	21.69	0.96																																					dining hall	1								
8	Foxton	7	Kererū	Kererū	Ngarongo Nicholson	80	24.3	25.12	0.82																																					marae	2								
8	Foxton	8	Kōpūreherehe	Kōpūreherehe	Ngarongo Nicholson	80	27.44	28.59	1.15																																					lake									
8	Foxton	9	Kōpūtāroa	Kōpūtāroa	Ngarongo Nicholson	80	31.38	32.32	0.94																																					railway station									
8	Foxton	10	Kuia Kūpapa	Kuia Kūpapa	Ngarongo Nicholson	80	33.99	35.17	1.18																																					dining hall	4								
8	Foxton	11	Mārōtiri	Mārōtiri	Ngarongo Nicholson	80	37.02	38.03	1.01																																					locality									
8	Foxton	12	Mahi Tamariki	Mahi Tamariki	Ngarongo Nicholson	80	40.23	41.35	1.12																																					sleeping house	6								
8	Foxton	13	Mahinarangi	Mahina-a-rangi	Ngarongo Nicholson	80	42.2	43.14	0.94																																					meeting house	2	locality							
8	Foxton	14	Makerua	Makerua	Ngarongo Nicholson	80	45.21	45.98	0.77																																					township									
8	Foxton	15	Manawatū	Manawatū	Ngarongo Nicholson	80	47.18	48.18	1.00																																					region		river							
8	Foxton	16	Mangahao	Mangahao	Ngarongo Nicholson	80	49.54	50.4	0.86																																					river		hydro station							
8	Foxton	17	Mangaore	Mangaore	Ngarongo Nicholson	80	51.92	52.78	0.86																																					locality									
8	Foxton	18	Mangawhata	Mangawhata	Ngarongo Nicholson	80	54.79	55.62	0.83																																					locality									
8	Foxton	19	Matau	Matau	Ngarongo Nicholson	80	57.46	58.27	0.81																																					marae	3	meeting house	3						
8	Foxton	20	Motuiti	Motuiti	Ngarongo Nicholson	80	60.2	61.01	0.81																																					marae	4	locality	4	locality	7				
8	Foxton	21	Moutoa	Moutoa	Ngarongo Nicholson	80	62.8	63.62	0.82																																					floodway		locality							
8	Foxton	22	Ngāwhakararā	Ngāwhakararā	Ngarongo Nicholson	80	65.01	66.18	1.17																																					hill									
8	Foxton	23	Ōpiki	Ōpiki	Ngarongo Nicholson	80	67.84	69.12	1.28																																					locality									
8	Foxton	24	Ōtūroa	Ōtūroa	Ngarongo Nicholson	80	70.39	71.42	1.03																																					locality									
8	Foxton	25	Pātaka	Pātaka	Ngarongo Nicholson	80	73.18	73.82	0.64																																					locality									
8	Foxton	26	Paiaka	Paiaka	Ngarongo Nicholson	80	75.72	76.43	0.71																																					locality									
8	Foxton	27	Paranui	Paranui	Ngarongo Nicholson	80	78.39	79.06	0.67																																					marae	5								
8	Foxton	28	Pōhāngina	Pōhāngina	Ngarongo Nicholson	80	81.14	82.09	0.95																																					river		locality							
8	Foxton	29	Porotāwhao	Porotāwhao 	Ngarongo Nicholson	80	83.85	84.93	1.08	Poroutāwhao	Poroutāwhao	Ngarongo Nicholson	80	86.53	87.7										Poroutāwhao																					locality									
8	Foxton	30	Poutū	Poutū	Ngarongo Nicholson	80	89.41	90.19	0.78																																					meeting house	6								
8	Foxton	31	Rākau Paewae	Rākau Paewae	Ngarongo Nicholson	80	92.04	93.27	1.23																																					meeting house	4								
8	Foxton	32	Rangitatau	Rangitatau	Ngarongo Nicholson	80	94.8	95.78	0.98																																					peak		locality							
8	Foxton	33	Te Paki	Te Paki	Ngarongo Nicholson	80	97.5	98.18	0.68																																					hill									
8	Foxton	34	Tūranga	Tūranga	Ngarongo Nicholson	80	100.09	100.76	0.67																																					marae	7	meeting house	7						
8	Foxton	35	Tūrongo	Tūrongo	Ngarongo Nicholson	80	102.68	103.32	0.64																																					church	6								
8	Foxton	36	Wairarawa	Wairarawa	Ngarongo Nicholson	80	105.67	106.57	0.90																																					beach		stream							
8	Foxton	37	Whakawehi	Whakawehi	Ngarongo Nicholson	80	108.65	109.36	0.71																																					marae	6								
8	Foxton	38	Whare Rongopai	Whare Rongopai	Ngarongo Nicholson	80	111.26	112.19	0.93																																					meeting house	3a								
8	Foxton	39	Whirokino	Whirokino	Ngarongo Nicholson	80	114.05	114.7	0.65																																					locality									
9	Palmerston North	0	Intro	Zone 9: Palmerston North	Hugh Young	38	1.62	3.34	1.72																																					intro									
9	Palmerston North	1	Āpiti	Āpiti	Eileen Ngahere	13	4.85	5.65	0.80																																					(Manawatū) gorge									
9	Palmerston North	2	Aokautere	Aokautere	Matawha Durie	68	6.55	7.6	1.05																																					township									
9	Palmerston North	3	Aruwaru	Aruwaru	Matawha Durie	68	8.65	9.54	0.89																																					peak									
9	Palmerston North	4	Awapuni	Awapuni	Matawha Durie	68	11.29	12.14	0.85																																					suburb									
9	Palmerston North	5	Hiwinui	Hiwinui	Matawha Durie	68	13.35	14.13	0.78																																					locality									
9	Palmerston North	6	Hokowhitu	Hokowhitu	Matawha Durie	68	15.87	16.43	0.56																																					suburb		park							
9	Palmerston North	7	Kārere	Kārere	Matawha Durie	68	18.21	18.98	0.77																																					locality									
9	Palmerston North	8	Kahuterawa	Kahuterawa	Matawha Durie	68	20.12	21.19	1.07	Kahutarawa													Kahutarawa			Kahutarawa																				stream		locality							
9	Palmerston North	9	Kairanga	Kairanga	Matawha Durie	68	22.91	23.67	0.76																																					locality									
9	Palmerston North	10	Makerua	Makerua	Matawha Durie	68	25.42	26.39	0.97																																					locality									
9	Palmerston North	11	Manawaroa	Manawaroa	Matawha Durie	68	28.45	29.39	0.94																																					park									
9	Palmerston North	12	Manawatū	Manawatū	Matawha Durie	68	30.92	31.98	1.06																																					river									
9	Palmerston North	13	Mangawhata	Mangawhata	Matawha Durie	68	34.11	34.98	0.87																																					locality									
9	Palmerston North	14	Ngāwhakārara	Ngāwhakārara	Matawha Durie	68	37.04	38.32	1.28																																					peak									
9	Palmerston North	15	Ōpiki	Ōpiki	Matawha Durie	68	40.15	40.89	0.74																																					locality									
9	Palmerston North	16	Ōroua	Ōroua	Matawha Durie	68	42.51	43.48	0.97																																					river									
9	Palmerston North	17	Poutoa	Poutoa	Matawha Durie	68	44.69	45.66	0.97																																					locality									
9	Palmerston North	18	Puketōtara	Puketōtara	Matawha Durie	68	46.53	47.63	1.10																																					marae	1								
9	Palmerston North	19	Rangiōtu	Rangiōtu	Matawha Durie	68	48.92	49.93	1.01																																					marae	2	locality							
9	Palmerston North	20	Rangitāne	Rangitāne	Matawha Durie	68	51.02	52.07	1.05																																					locality									
9	Palmerston North	21	Tākaro	Tākaro	Matawha Durie	68	53.61	54.38	0.77																																					suburb		park							
9	Palmerston North	22	Te Ahu ā Turanga	Te Ahu a Turanga	Matawha Durie	68	55.95	57.43	1.48																																					peak		rock							
9	Palmerston North	23	Te Marae o Hine	Te Marae o Hine	Matawha Durie	68	59.41	60.71	1.30																																					square									
9	Palmerston North	24	Te Motu ā Poutea	Te Motu ā Poutea	Matawha Durie	68	62.06	64.6	2.54																																					pa									
9	Palmerston North	25	Te Papai-oea	Te Papai-oea	Matawha Durie	68	66.44	67.64	1.20																																					region		park							
9	Palmerston North	26	Te Rangimārie	Te Rangimārie	Matawha Durie	68	69.65	70.89	1.24																																					meeting house	2								
9	Palmerston North	27	Tiakitāhuna	Tiakitāhuna	Eileen Ngahere	13	72.16	73.58	1.42																																					locality									
9	Palmerston North	28	Tiritea	Tiritea	Matawha Durie	68	74.9	75.82	0.92																																					dams		stream		locality					
9	Palmerston North	29	Tokomaru	Tokomaru	Matawha Durie	68	77.65	78.33	0.68																																					township		stream							
9	Palmerston North	30	Whakarongo	Whakarongo	Matawha Durie	68	80.73	81.47	0.74																																					township		stream							
9	Palmerston North	31	Wharite	Wharite	Matawha Durie	68	82.65	83.55	0.90	Wharitī	Wharitī	Matawha Durie	68	84.57	85.19												pronunciation in doubt																			peak									
10	Feilding	0	Intro	Zone 10: Feilding	Hugh Young	38	1.88	3.45	1.57																																					intro									
10	Feilding	1	Aorangi	Aorangi	Matawha Durie	68	5.73	6.56	0.83																																					marae	1	locality							
10	Feilding	2	Awahuri	Awahuri	Matawha Durie	68	8	8.76	0.76																																					township									
10	Feilding	3	Kākāriki	Kākāriki	Matawha Durie	68	10.46	11.42	0.96																																					locality									
10	Feilding	4	Kai-iwi	Kai-iwi	Matawha Durie	68	13.22	14.02	0.80																																					locality									
10	Feilding	5	Kauwhata	Kauwhata	Matawha Durie	68	15.26	16.02	0.76																																					marae	2	meeting house	2	locality					
10	Feilding	6	Kawakawa	Kawakawa	Matawha Durie	68	17.62	18.46	0.84																																					stream		reserve		locality					
10	Feilding	7	Kōpane	Kōpane	Matawha Durie	68	20.38	20.99	0.61																																					locality									
10	Feilding	8	Maniaihu	Maniaihu	Matawha Durie	68	23.06	24	0.94																																					meeting house	1								
10	Feilding	9	Miria te Kakara	Miria te Kakara	Matawha Durie	68	25.89	27.13	1.24																																					boundary									
10	Feilding	10	Ōroua	Ōroua	Matawha Durie	68	28.9	29.73	0.83																																					glen		downs							
10	Feilding	11	Rongotea	Rongotea	Matawha Durie	68	31.7	32.57	0.87																																					township									
10	Feilding	12	Takorea	Takorea	Matawha Durie	68	34.76	35.73	0.97																																					locality									
10	Feilding	13	Taonui	Taonui	Matawha Durie	68	37.7	38.41	0.71																																					locality									
10	Feilding	14	Te Arakura	Te Arakura	Matawha Durie	68	40.05	40.86	0.81																																					locality									
